category,sale_date,daily_qty,rolling_30day_avg
Technology,2013-11-18,57,35.50
Technology,2013-11-19,61,35.93
Technology,2013-11-20,23,35.53
Technology,2013-11-21,51,35.93
Technology,2013-11-22,43,36.30
Technology,2013-11-23,6,35.13
Technology,2013-11-24,15,34.73
Technology,2013-11-25,52,36.17
Technology,2013-11-26,76,37.73
Technology,2013-11-27,24,38.13
Technology,2013-11-28,93,41.00
Technology,2013-11-29,34,40.30
Technology,2013-11-30,9,38.93
Technology,2013-12-01,2,37.73
Technology,2013-12-02,37,37.07
Technology,2013-12-03,65,38.90
Technology,2013-12-04,35,38.77
Technology,2013-12-05,13,38.23
Technology,2013-12-06,89,39.20
Technology,2013-12-07,22,39.10
Technology,2013-12-08,1,37.20
Technology,2013-12-09,37,37.23
Technology,2013-12-10,54,38.93
Technology,2013-12-11,47,37.47
Technology,2013-12-12,58,38.37
Technology,2013-12-13,36,38.53
Technology,2013-12-14,25,38.67
Technology,2013-12-16,44,37.87
Technology,2013-12-17,29,38.30
Technology,2013-12-18,79,40.57
Technology,2013-12-19,40,40.00
Technology,2013-12-20,46,39.50
Technology,2013-12-21,18,39.33
Technology,2013-12-22,4,37.77
Technology,2013-12-23,35,37.50
Technology,2013-12-24,40,38.63
Technology,2013-12-25,39,39.43
Technology,2013-12-26,96,40.90
Technology,2013-12-27,21,39.07
Technology,2013-12-28,3,38.37
Technology,2013-12-29,3,35.37
Technology,2013-12-30,37,35.47
Technology,2013-12-31,56,37.03
Technology,2014-01-01,15,37.47
Technology,2014-01-02,17,36.80
Technology,2014-01-03,22,35.37
Technology,2014-01-04,3,34.30
Technology,2014-01-06,26,34.73
Technology,2014-01-07,3,31.87
Technology,2014-01-08,32,32.20
Technology,2014-01-09,39,33.47
Technology,2014-01-10,20,32.90
Technology,2014-01-11,4,31.23
Technology,2014-01-13,7,29.90
Technology,2014-01-14,42,29.37
Technology,2014-01-15,52,29.90
Technology,2014-01-16,45,30.57
Technology,2014-01-17,24,29.90
Technology,2014-01-18,5,29.10
Technology,2014-01-20,14,26.93
Technology,2014-01-21,35,26.77
Technology,2014-01-22,33,26.33
Technology,2014-01-23,26,26.60
Technology,2014-01-24,24,27.27
Technology,2014-01-25,14,26.57
Technology,2014-01-26,3,25.33
Technology,2014-01-27,21,24.73
Technology,2014-01-28,21,22.23
Technology,2014-01-29,38,22.80
Technology,2014-01-30,13,23.13
Technology,2014-01-31,41,24.40
Technology,2014-02-03,26,24.03
Technology,2014-02-04,16,22.70
Technology,2014-02-05,13,22.63
Technology,2014-02-06,12,22.47
Technology,2014-02-07,49,23.37
Technology,2014-02-08,3,23.37
Technology,2014-02-10,35,23.67
Technology,2014-02-11,30,24.57
Technology,2014-02-12,28,24.43
Technology,2014-02-13,52,24.87
Technology,2014-02-14,25,25.03
Technology,2014-02-15,1,24.93
Technology,2014-02-16,7,24.93
Technology,2014-02-17,28,24.47
Technology,2014-02-18,43,24.17
Technology,2014-02-19,16,23.20
Technology,2014-02-20,14,22.87
Technology,2014-02-21,23,23.47
Technology,2014-02-22,9,23.30
Technology,2014-02-24,40,23.47
Technology,2014-02-25,24,23.17
Technology,2014-02-26,5,22.47
Technology,2014-02-27,50,23.33
Technology,2014-02-28,34,24.00
Technology,2014-03-01,13,24.33
Technology,2014-03-02,2,23.70
Technology,2014-03-03,20,23.67
Technology,2014-03-04,51,24.10
Technology,2014-03-05,16,24.20
Technology,2014-03-06,30,23.83
Technology,2014-03-07,6,23.17
Technology,2014-03-08,7,22.87
Technology,2014-03-10,20,23.10
Technology,2014-03-11,31,23.73
Technology,2014-03-12,28,23.03
Technology,2014-03-13,16,23.47
Technology,2014-03-14,24,23.10
Technology,2014-03-15,33,23.20
Technology,2014-03-17,78,24.87
Technology,2014-03-18,38,24.40
Technology,2014-03-19,25,24.40
Technology,2014-03-20,28,25.30
Technology,2014-03-21,36,26.27
Technology,2014-03-22,19,25.97
Technology,2014-03-24,20,25.20
Technology,2014-03-25,15,25.17
Technology,2014-03-26,39,26.00
Technology,2014-03-27,33,26.33
Technology,2014-03-28,35,27.20
Technology,2014-03-29,2,25.93
Technology,2014-03-30,2,25.20
Technology,2014-03-31,17,25.60
Technology,2014-04-01,37,25.17
Technology,2014-04-02,21,24.73
Technology,2014-04-03,30,25.30
Technology,2014-04-04,6,25.43
Technology,2014-04-05,23,25.53
Technology,2014-04-06,2,23.90
Technology,2014-04-07,17,23.93
Technology,2014-04-08,24,23.73
Technology,2014-04-09,15,24.03
Technology,2014-04-10,30,24.80
Technology,2014-04-11,25,24.97
Technology,2014-04-12,10,24.27
Technology,2014-04-13,4,23.47
Technology,2014-04-14,10,23.27
Technology,2014-04-15,23,23.23
Technology,2014-04-16,38,23.40
Technology,2014-04-17,47,22.37
Technology,2014-04-18,22,21.83
Technology,2014-04-19,11,21.37
Technology,2014-04-20,5,20.60
Technology,2014-04-21,44,20.87
Technology,2014-04-22,20,20.90
Technology,2014-04-23,37,21.47
Technology,2014-04-24,41,22.33
Technology,2014-04-25,35,22.20
Technology,2014-04-26,16,21.63
Technology,2014-04-27,7,20.70
Technology,2014-04-28,36,21.83
Technology,2014-04-29,16,22.30
Technology,2014-04-30,6,21.93
Technology,2014-05-01,25,21.53
Technology,2014-05-02,28,21.77
Technology,2014-05-03,17,21.33
Technology,2014-05-04,4,21.27
Technology,2014-05-05,31,21.53
Technology,2014-05-06,4,21.60
Technology,2014-05-07,38,22.30
Technology,2014-05-08,64,23.63
Technology,2014-05-09,24,23.93
Technology,2014-05-10,31,23.97
Technology,2014-05-11,6,23.33
Technology,2014-05-12,23,23.77
Technology,2014-05-13,15,24.13
Technology,2014-05-14,3,23.90
Technology,2014-05-15,31,24.17
Technology,2014-05-16,37,24.13
Technology,2014-05-17,4,22.70
Technology,2014-05-18,1,22.00
Technology,2014-05-19,76,24.17
Technology,2014-05-20,52,25.73
Technology,2014-05-21,14,24.73
Technology,2014-05-22,13,24.50
Technology,2014-05-23,7,23.50
Technology,2014-05-24,21,22.83
Technology,2014-05-26,17,22.23
Technology,2014-05-27,51,23.40
Technology,2014-05-28,37,24.40
Technology,2014-05-29,55,25.03
Technology,2014-05-30,17,25.07
Technology,2014-05-31,26,25.73
Technology,2014-06-01,4,25.03
Technology,2014-06-02,37,25.33
Technology,2014-06-03,35,25.93
Technology,2014-06-04,62,27.87
Technology,2014-06-05,47,28.40
Technology,2014-06-06,39,29.57
Technology,2014-06-07,13,28.73
Technology,2014-06-08,5,26.77
Technology,2014-06-09,55,27.80
Technology,2014-06-10,65,28.93
Technology,2014-06-11,64,30.87
Technology,2014-06-12,33,31.20
Technology,2014-06-13,56,32.57
Technology,2014-06-14,9,32.77
Technology,2014-06-16,55,33.57
Technology,2014-06-17,42,33.73
Technology,2014-06-18,87,36.50
Technology,2014-06-19,43,37.90
Technology,2014-06-20,34,36.50
Technology,2014-06-21,19,35.40
Technology,2014-06-23,26,35.80
Technology,2014-06-24,76,37.90
Technology,2014-06-25,38,38.93
Technology,2014-06-26,62,40.30
Technology,2014-06-27,73,42.17
Technology,2014-06-28,17,41.03
Technology,2014-06-29,5,39.97
Technology,2014-06-30,64,40.27
Technology,2014-07-01,14,40.17
Technology,2014-07-02,18,39.90
Technology,2014-07-03,30,40.77
Technology,2014-07-04,72,41.93
Technology,2014-07-05,11,41.13
Technology,2014-07-06,4,39.20
Technology,2014-07-07,52,39.37
Technology,2014-07-08,31,39.10
Technology,2014-07-09,38,39.93
Technology,2014-07-10,43,41.20
Technology,2014-07-11,24,40.17
Technology,2014-07-12,20,38.67
Technology,2014-07-13,2,36.60
Technology,2014-07-14,23,36.27
Technology,2014-07-15,25,35.23
Technology,2014-07-16,25,35.77
Technology,2014-07-17,23,34.70
Technology,2014-07-18,10,33.63
Technology,2014-07-19,9,31.03
Technology,2014-07-21,13,30.03
Technology,2014-07-22,56,30.77
Technology,2014-07-23,11,30.50
Technology,2014-07-24,22,30.37
Technology,2014-07-25,8,28.10
Technology,2014-07-26,17,27.40
Technology,2014-07-27,14,25.80
Technology,2014-07-28,38,24.63
Technology,2014-07-29,48,25.67
Technology,2014-07-30,33,26.60
Technology,2014-07-31,34,25.60
Technology,2014-08-01,38,26.40
Technology,2014-08-02,65,27.97
Technology,2014-08-03,8,27.23
Technology,2014-08-04,41,26.20
Technology,2014-08-05,34,26.97
Technology,2014-08-06,58,28.77
Technology,2014-08-07,47,28.60
Technology,2014-08-08,52,29.30
Technology,2014-08-09,27,28.93
Technology,2014-08-11,77,30.07
Technology,2014-08-12,43,30.70
Technology,2014-08-13,68,32.30
Technology,2014-08-14,35,33.40
Technology,2014-08-15,51,34.33
Technology,2014-08-16,14,33.97
Technology,2014-08-18,62,35.20
Technology,2014-08-19,36,35.63
Technology,2014-08-20,58,37.23
Technology,2014-08-21,33,38.03
Technology,2014-08-22,36,38.80
Technology,2014-08-23,42,38.33
Technology,2014-08-24,16,38.50
Technology,2014-08-25,21,38.47
Technology,2014-08-26,65,40.37
Technology,2014-08-27,39,41.10
Technology,2014-08-28,62,42.70
Technology,2014-08-29,48,43.03
Technology,2014-08-30,9,41.73
Technology,2014-09-01,56,42.50
Technology,2014-09-02,37,42.60
Technology,2014-09-03,83,44.10
Technology,2014-09-04,58,43.87
Technology,2014-09-05,46,45.13
Technology,2014-09-06,35,44.93
Technology,2014-09-07,2,43.87
Technology,2014-09-08,40,43.27
Technology,2014-09-09,49,43.33
Technology,2014-09-10,40,42.93
Technology,2014-09-11,49,43.67
Technology,2014-09-12,62,43.17
Technology,2014-09-13,21,42.43
Technology,2014-09-15,44,41.63
Technology,2014-09-16,78,43.07
Technology,2014-09-17,67,43.60
Technology,2014-09-18,84,45.93
Technology,2014-09-19,54,45.67
Technology,2014-09-20,18,45.07
Technology,2014-09-21,18,43.73
Technology,2014-09-22,33,43.73
Technology,2014-09-23,45,44.03
Technology,2014-09-24,37,43.87
Technology,2014-09-25,76,45.87
Technology,2014-09-26,42,46.57
Technology,2014-09-27,30,45.40
Technology,2014-09-28,9,44.40
Technology,2014-09-29,70,44.67
Technology,2014-09-30,36,44.27
Technology,2014-10-01,25,44.80
Technology,2014-10-02,82,45.67
Technology,2014-10-03,73,46.87
Technology,2014-10-04,18,44.70
Technology,2014-10-05,11,43.13
Technology,2014-10-06,86,44.47
Technology,2014-10-07,56,45.17
Technology,2014-10-08,49,46.73
Technology,2014-10-09,47,46.97
Technology,2014-10-10,43,46.77
Technology,2014-10-11,8,45.70
Technology,2014-10-12,3,44.17
Technology,2014-10-13,94,45.23
Technology,2014-10-14,40,45.87
Technology,2014-10-15,23,45.17
Technology,2014-10-16,28,43.50
Technology,2014-10-17,85,44.10
Technology,2014-10-18,30,42.30
Technology,2014-10-19,3,40.60
Technology,2014-10-20,35,41.17
Technology,2014-10-21,27,41.47
Technology,2014-10-22,48,41.97
Technology,2014-10-23,50,42.13
Technology,2014-10-24,40,42.23
Technology,2014-10-25,5,39.87
Technology,2014-10-27,39,39.77
Technology,2014-10-28,55,40.60
Technology,2014-10-29,54,42.10
Technology,2014-10-30,39,41.07
Technology,2014-10-31,33,40.97
Technology,2014-11-01,15,40.63
Technology,2014-11-02,2,37.97
Technology,2014-11-03,44,37.00
Technology,2014-11-04,114,40.20
Technology,2014-11-05,56,41.70
Technology,2014-11-06,51,40.53
Technology,2014-11-07,33,39.77
Technology,2014-11-08,70,40.47
Technology,2014-11-09,5,39.07
Technology,2014-11-10,79,40.27
Technology,2014-11-11,58,41.93
Technology,2014-11-12,52,43.57
Technology,2014-11-13,74,42.90
Technology,2014-11-14,76,44.10
Technology,2014-11-15,27,44.23
Technology,2014-11-16,9,43.60
Technology,2014-11-17,69,43.07
Technology,2014-11-18,110,45.73
Technology,2014-11-19,55,47.47
Technology,2014-11-20,79,48.93
Technology,2014-11-21,51,49.73
Technology,2014-11-22,37,49.37
Technology,2014-11-23,13,48.13
Technology,2014-11-24,64,48.93
Technology,2014-11-25,75,51.27
Technology,2014-11-26,75,52.47
Technology,2014-11-27,87,53.53
Technology,2014-11-28,82,54.47
Technology,2014-11-29,35,54.33
Technology,2014-12-01,59,55.20
Technology,2014-12-02,89,57.67
Technology,2014-12-03,67,59.83
Technology,2014-12-04,78,60.97
Technology,2014-12-05,29,58.13
Technology,2014-12-06,17,56.83
Technology,2014-12-07,17,55.70
Technology,2014-12-08,82,57.33
Technology,2014-12-09,44,56.47
Technology,2014-12-10,53,58.07
Technology,2014-12-11,73,57.87
Technology,2014-12-12,64,58.07
Technology,2014-12-13,18,56.93
Technology,2014-12-14,2,54.53
Technology,2014-12-15,60,54.00
Technology,2014-12-16,19,53.73
Technology,2014-12-17,56,55.30
Technology,2014-12-18,13,53.43
Technology,2014-12-19,57,51.67
Technology,2014-12-20,4,49.97
Technology,2014-12-22,52,49.07
Technology,2014-12-23,74,49.83
Technology,2014-12-24,53,50.37
Technology,2014-12-25,58,51.87
Technology,2014-12-26,102,53.13
Technology,2014-12-27,40,51.97
Technology,2014-12-28,8,49.73
Technology,2014-12-29,46,48.37
Technology,2014-12-30,39,46.93
Technology,2014-12-31,60,47.77
